IO, 01, 2026092218, 03, AEMN, 000, 175N,  849E,  47,  990, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 030, 186N,  830E,  34,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 036, 191N,  829E,  32,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 042, 191N,  825E,  32,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 048, 192N,  824E,  33,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 054, 196N,  824E,  32,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 060, 204N,  825E,  26,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 066, 207N,  822E,  25,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 072, 210N,  820E,  22,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 078, 215N,  818E,  22,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 084, 220N,  818E,  20,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 090, 223N,  817E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 096, 227N,  816E,  19,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 102, 231N,  814E,  19, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 108, 237N,  816E,  16,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 114, 239N,  815E,  14, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 120, 244N,  810E,  14, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 126, 251N,  806E,  16, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 132, 256N,  805E,  14, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 138, 256N,  804E,  13, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 144, 255N,  803E,  12, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 150, 257N,  803E,  14, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 156, 257N,  806E,  11, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, AEMN, 162, 255N,  807E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 000, 177N,  851E,  33,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 006, 180N,  848E,  31,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 012, 183N,  846E,  31,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 018, 184N,  843E,  32,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 024, 187N,  842E,  32,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 030, 189N,  840E,  31,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 036, 194N,  840E,  30,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 042, 200N,  840E,  31,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 048, 207N,  839E,  28,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 054, 214N,  837E,  25,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 060, 223N,  835E,  22,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 066, 233N,  831E,  22,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 072, 239N,  828E,  20,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 078, 244N,  824E,  21, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 084, 248N,  824E,  19,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 090, 251N,  822E,  19, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 096, 253N,  821E,  18, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 102, 253N,  819E,  17, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 108, 254N,  817E,  14, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 114, 253N,  814E,  12, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 120, 252N,  814E,  12, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 126, 254N,  810E,  14, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 132, 255N,  809E,  11, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 138, 256N,  808E,   8, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 144, 259N,  801E,   9, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 150, 257N,  801E,  12, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 156, 257N,  805E,  10, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 01, 2026092300, 03, CEMN, 162, 256N,  804E,   6, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
